trip_id,source_area_type,destination_area_type,distance_km,duration_min,traffic_level,time_of_day,day_type,weather,vehicle_type,peak_hour,transfer_count,walking_distance_m,route_type,estimated_fare
SCV20005417,commercial,metro_station,2.01,16.60,medium,morning,weekday,cloudy,uber,yes,0,15,direct,254.32
SCV20005418,airport,commercial,25.41,67.30,low,afternoon,weekday,cloudy,ola,no,0,36,direct,763.96
SCV20005419,college_area,metro_station,6.14,50.10,medium,evening,weekday,clear,uber,yes,1,771,multimodal,517.66
SCV20005420,residential,office_area,5.15,68.10,high,evening,weekday,cloudy,ola,yes,1,854,multimodal,530.27
SCV20005421,residential,metro_station,6.36,63.60,high,evening,weekday,rainy,auto,yes,0,79,direct,340.15
SCV20005422,college_area,office_area,7.61,50.30,medium,afternoon,weekday,cloudy,metro,yes,1,1256,multimodal,22.02
SCV20005423,commercial,office_area,4.70,57.40,high,evening,weekday,cloudy,ola,yes,0,47,direct,444.42
SCV20005424,college_area,office_area,11.33,65.90,medium,morning,weekday,clear,uber,yes,1,1175,multimodal,691.78
SCV20005425,residential,commercial,9.56,31.80,low,afternoon,weekend,cloudy,auto,no,1,60,direct,178.03
SCV20005426,airport,residential,22.89,139.30,high,morning,weekday,clear,auto,yes,1,504,multimodal,805.59
SCV20005427,metro_station,commercial,2.48,35.80,high,evening,weekday,clear,auto,yes,0,125,direct,157.86
SCV20005428,metro_station,residential,3.54,58.80,medium,morning,weekday,cloudy,metro,yes,2,1332,multimodal,24.48
SCV20005429,airport,metro_station,17.15,59.00,low,afternoon,weekend,rainy,auto,no,0,60,direct,393.72
SCV20005430,commercial,office_area,8.09,76.70,medium,morning,weekday,cloudy,metro,no,1,1079,multimodal,13.82
SCV20005431,residential,office_area,9.99,48.20,medium,morning,weekday,cloudy,rapido,yes,0,22,direct,183.34
SCV20005432,college_area,office_area,11.30,96.70,medium,evening,weekday,rainy,metro,no,2,1823,multimodal,17.21
SCV20005433,commercial,shopping_area,2.43,21.00,low,morning,weekday,cloudy,bus,no,0,197,direct,18.89
SCV20005434,college_area,residential,8.30,72.70,high,evening,weekday,clear,ola,yes,0,145,direct,542.77
SCV20005435,airport,residential,22.55,90.20,medium,morning,weekend,cloudy,uber,yes,0,51,direct,1231.64
SCV20005436,college_area,commercial,7.29,53.80,medium,evening,weekday,clear,rapido,yes,1,610,multimodal,166.91
SCV20005437,commercial,metro_station,7.15,34.50,medium,morning,weekday,cloudy,rapido,yes,0,51,direct,130.03
SCV20005438,commercial,office_area,9.74,36.50,low,afternoon,weekend,clear,ola,no,0,125,direct,336.42
SCV20005439,residential,office_area,14.13,80.10,medium,morning,weekday,clear,uber,yes,1,1022,multimodal,840.09
SCV20005440,college_area,commercial,6.03,31.00,medium,afternoon,weekday,clear,uber,yes,0,97,direct,397.05
SCV20005441,college_area,commercial,6.96,24.40,low,night,weekday,clear,uber,no,0,46,direct,312.51
SCV20005442,residential,shopping_area,5.36,32.60,medium,evening,weekday,clear,bus,yes,0,168,direct,22.00
SCV20005443,residential,metro_station,5.63,55.70,medium,evening,weekend,rainy,bus,no,1,936,multimodal,20.74
SCV20005444,residential,shopping_area,7.82,43.00,medium,evening,weekday,clear,auto,yes,0,28,direct,223.48
SCV20005445,commercial,shopping_area,9.70,28.90,low,afternoon,weekday,cloudy,rapido,no,0,0,direct,119.72
SCV20005446,metro_station,office_area,7.25,21.50,low,afternoon,weekday,rainy,rapido,no,0,62,direct,88.69
SCV20005447,commercial,metro_station,7.75,47.80,medium,evening,weekend,rainy,bus,yes,1,157,direct,16.02
SCV20005448,college_area,residential,4.99,62.10,medium,evening,weekday,clear,ola,yes,3,1283,multimodal,390.83
SCV20005449,residential,commercial,8.09,46.00,medium,evening,weekday,cloudy,ola,yes,1,140,direct,404.52
SCV20005450,residential,office_area,12.42,82.60,medium,evening,weekday,clear,ola,no,3,1429,multimodal,574.31
SCV20005451,metro_station,commercial,1.96,17.00,medium,afternoon,weekday,cloudy,uber,yes,0,100,direct,208.66
SCV20005452,residential,metro_station,6.75,32.30,low,morning,weekday,clear,uber,no,0,64,direct,339.48
SCV20005453,residential,shopping_area,3.62,27.50,medium,evening,weekend,clear,ola,no,0,106,direct,227.21
SCV20005454,airport,metro_station,16.46,115.60,medium,evening,weekday,clear,bus,yes,1,819,multimodal,54.85
SCV20005455,residential,shopping_area,5.17,14.10,low,afternoon,weekday,clear,bus,no,0,246,direct,18.74
SCV20005456,college_area,residential,6.07,33.10,medium,evening,weekday,clear,rapido,yes,0,8,direct,112.26
SCV20005457,commercial,metro_station,2.32,38.20,low,night,weekday,cloudy,rapido,no,2,1433,multimodal,87.01
SCV20005458,metro_station,shopping_area,3.08,22.20,medium,evening,weekend,clear,uber,yes,0,226,direct,283.39
SCV20005459,commercial,residential,8.15,37.30,medium,morning,weekday,clear,uber,yes,0,89,direct,477.52
SCV20005460,metro_station,office_area,7.85,69.70,high,evening,weekday,clear,uber,yes,0,131,direct,703.87
SCV20005461,metro_station,shopping_area,5.18,17.50,low,night,weekday,clear,auto,no,0,98,direct,129.18
SCV20005462,commercial,shopping_area,5.61,57.50,low,afternoon,weekend,rainy,bus,no,2,876,multimodal,35.39
SCV20005463,airport,metro_station,22.11,142.60,medium,evening,weekday,clear,metro,yes,2,1304,multimodal,37.87
SCV20005464,residential,metro_station,8.30,75.80,high,evening,weekday,rainy,bus,yes,0,113,direct,35.52
SCV20005465,airport,residential,30.97,115.50,low,night,weekday,clear,bus,no,3,1270,multimodal,66.40
SCV20005466,residential,office_area,10.29,51.60,medium,evening,weekend,clear,bus,no,0,146,direct,28.51
SCV20005467,commercial,office_area,9.13,36.50,medium,afternoon,weekday,cloudy,rapido,no,0,101,direct,166.94
SCV20005468,commercial,residential,10.14,31.90,low,night,weekday,cloudy,ola,no,0,154,direct,329.04
SCV20005469,commercial,metro_station,3.08,20.20,low,night,weekend,clear,ola,no,0,200,direct,178.51
SCV20005470,residential,office_area,16.00,61.20,medium,morning,weekday,cloudy,bus,yes,0,305,direct,26.78
SCV20005471,residential,shopping_area,8.03,29.50,medium,morning,weekday,rainy,rapido,yes,0,76,direct,178.27
SCV20005472,commercial,shopping_area,5.42,29.20,medium,evening,weekend,clear,bus,no,0,162,direct,10.00
SCV20005473,residential,commercial,6.76,57.10,medium,evening,weekend,clear,rapido,yes,1,983,multimodal,156.67
SCV20005474,metro_station,office_area,11.59,105.00,high,evening,weekday,clear,auto,yes,0,93,direct,478.04
SCV20005475,airport,residential,21.32,79.60,medium,morning,weekday,clear,rapido,yes,0,0,direct,330.41
SCV20005476,college_area,office_area,15.07,53.90,low,afternoon,weekday,rainy,uber,no,1,1107,multimodal,701.48
SCV20005477,commercial,residential,5.79,55.00,high,evening,weekday,clear,uber,yes,0,148,direct,601.89
SCV20005478,airport,metro_station,30.23,75.70,low,night,weekday,clear,metro,no,0,268,direct,33.14
SCV20005479,commercial,office_area,2.45,46.40,medium,evening,weekday,cloudy,metro,yes,1,1111,multimodal,10.00
SCV20005480,college_area,metro_station,4.38,32.10,medium,morning,weekday,clear,metro,yes,0,288,direct,13.89
SCV20005481,residential,shopping_area,6.49,31.80,low,morning,weekend,rainy,rapido,no,0,60,direct,106.96
SCV20005482,commercial,residential,8.19,47.00,low,morning,weekday,clear,ola,no,1,1052,multimodal,346.76
SCV20005483,metro_station,residential,5.97,36.40,medium,evening,weekday,cloudy,uber,no,0,10,direct,362.90
SCV20005484,metro_station,shopping_area,6.48,23.80,low,morning,weekend,cloudy,rapido,no,1,127,direct,114.02
SCV20005485,metro_station,commercial,4.88,54.20,medium,morning,weekday,cloudy,bus,yes,1,1246,multimodal,21.38
SCV20005486,college_area,commercial,6.02,32.20,medium,morning,weekday,clear,rapido,yes,0,161,direct,128.01
SCV20005487,metro_station,commercial,2.87,17.60,medium,evening,weekday,cloudy,auto,yes,0,0,direct,121.94
SCV20005488,college_area,office_area,6.25,45.00,medium,evening,weekday,clear,bus,yes,0,247,direct,31.41
SCV20005489,metro_station,office_area,5.78,33.60,medium,evening,weekend,clear,auto,yes,0,104,direct,187.01
SCV20005490,commercial,office_area,1.79,34.30,low,afternoon,weekday,clear,ola,no,1,848,multimodal,206.29
SCV20005491,college_area,commercial,5.98,68.00,medium,morning,weekday,rainy,uber,yes,2,2086,multimodal,576.74
SCV20005492,college_area,office_area,9.36,36.50,medium,morning,weekday,clear,metro,yes,0,196,direct,26.31
SCV20005493,airport,office_area,29.39,109.70,medium,morning,weekday,clear,ola,no,1,87,direct,999.71
SCV20005494,metro_station,commercial,3.74,25.80,medium,morning,weekday,clear,ola,yes,0,223,direct,216.02
SCV20005495,residential,office_area,10.72,43.70,medium,morning,weekday,cloudy,uber,yes,0,0,direct,579.59
SCV20005496,commercial,office_area,3.67,21.20,medium,afternoon,weekday,cloudy,metro,yes,0,241,direct,22.59
SCV20005497,metro_station,office_area,2.49,11.50,low,night,weekday,rainy,rapido,no,0,23,direct,65.59
SCV20005498,commercial,metro_station,7.88,21.60,low,night,weekend,cloudy,auto,no,0,156,direct,148.46
SCV20005499,commercial,office_area,7.09,18.00,low,night,weekday,cloudy,rapido,no,0,1,direct,101.47
SCV20005500,commercial,shopping_area,6.14,18.90,low,night,weekend,rainy,ola,no,0,0,direct,247.14
SCV20005501,college_area,commercial,6.76,28.00,medium,evening,weekday,rainy,auto,no,0,158,direct,184.63
SCV20005502,residential,shopping_area,9.59,87.10,high,evening,weekday,rainy,ola,yes,0,42,direct,790.15
SCV20005503,residential,office_area,10.90,65.60,high,morning,weekday,clear,uber,yes,0,149,direct,811.67
SCV20005504,residential,shopping_area,8.33,24.10,low,afternoon,weekend,clear,ola,no,0,0,direct,295.46
SCV20005505,commercial,office_area,2.73,24.80,medium,morning,weekday,clear,rapido,yes,0,232,direct,84.02
SCV20005506,airport,office_area,27.01,66.20,low,night,weekend,clear,ola,no,0,72,direct,820.08
SCV20005507,commercial,shopping_area,5.65,28.50,medium,morning,weekday,clear,auto,yes,0,80,direct,165.72
SCV20005508,college_area,commercial,11.41,59.50,medium,afternoon,weekday,rainy,ola,no,1,871,multimodal,508.16
SCV20005509,residential,shopping_area,9.39,23.30,low,night,weekday,clear,uber,no,0,15,direct,373.28
SCV20005510,college_area,commercial,5.05,33.10,medium,evening,weekday,clear,auto,yes,1,126,direct,151.07
SCV20005511,commercial,shopping_area,7.85,63.50,medium,evening,weekday,clear,auto,yes,1,1525,multimodal,272.00
SCV20005512,metro_station,office_area,7.20,71.00,high,morning,weekday,rainy,uber,yes,2,1234,multimodal,822.71
SCV20005513,commercial,shopping_area,5.11,56.60,medium,afternoon,weekday,clear,bus,yes,2,1307,multimodal,47.19
SCV20005514,metro_station,office_area,8.15,46.30,medium,morning,weekday,clear,uber,yes,0,0,direct,502.43
SCV20005515,metro_station,residential,4.10,29.30,medium,evening,weekday,clear,ola,yes,0,0,direct,223.51
SCV20005516,college_area,commercial,6.19,48.20,medium,afternoon,weekday,rainy,metro,yes,1,962,multimodal,25.96
SCV20005517,commercial,metro_station,4.59,43.70,high,evening,weekday,clear,uber,yes,0,175,direct,508.10
SCV20005518,residential,office_area,5.42,24.80,low,morning,weekend,cloudy,uber,no,0,194,direct,298.27
SCV20005519,residential,office_area,11.00,39.90,low,afternoon,weekday,rainy,ola,no,0,100,direct,383.71
SCV20005520,commercial,metro_station,3.10,65.00,high,morning,weekday,clear,bus,yes,2,1249,multimodal,39.07
SCV20005521,metro_station,office_area,10.21,66.00,low,afternoon,weekend,cloudy,metro,no,2,1425,multimodal,13.67
SCV20005522,college_area,residential,8.93,37.40,low,afternoon,weekend,clear,rapido,no,0,99,direct,135.11
SCV20005523,metro_station,commercial,5.22,38.80,medium,morning,weekday,clear,uber,yes,0,123,direct,373.06
SCV20005524,commercial,metro_station,5.86,50.40,medium,morning,weekday,clear,uber,yes,2,1805,multimodal,427.38
SCV20005525,residential,metro_station,4.56,25.80,medium,morning,weekday,clear,ola,yes,0,78,direct,242.95
SCV20005526,commercial,shopping_area,7.56,69.40,high,evening,weekday,rainy,auto,yes,0,57,direct,366.72
SCV20005527,airport,office_area,24.63,127.30,medium,evening,weekday,clear,ola,no,1,150,direct,947.08
SCV20005528,commercial,shopping_area,9.87,27.00,low,night,weekday,cloudy,bus,no,0,205,direct,29.24
SCV20005529,residential,metro_station,2.23,29.60,medium,morning,weekday,clear,auto,yes,0,90,direct,118.75
SCV20005530,residential,office_area,7.35,63.90,high,evening,weekday,cloudy,auto,yes,0,23,direct,336.45
SCV20005531,commercial,office_area,8.89,31.20,low,night,weekend,rainy,rapido,no,0,156,direct,134.14
SCV20005532,college_area,commercial,6.86,71.10,medium,evening,weekday,clear,bus,yes,2,1027,multimodal,38.42
SCV20005533,residential,office_area,8.46,37.60,medium,morning,weekday,clear,ola,yes,1,182,direct,357.07
SCV20005534,commercial,shopping_area,5.29,21.60,low,night,weekday,clear,rapido,no,0,58,direct,86.66
SCV20005535,airport,residential,22.54,112.40,medium,morning,weekend,clear,bus,yes,1,1411,multimodal,61.51
SCV20005536,commercial,metro_station,5.43,20.90,low,afternoon,weekend,clear,uber,no,0,70,direct,256.69
SCV20005537,college_area,metro_station,4.86,28.50,medium,afternoon,weekday,clear,ola,yes,0,65,direct,257.39
SCV20005538,college_area,office_area,7.08,73.10,medium,evening,weekday,clear,metro,yes,2,1321,multimodal,34.07
SCV20005539,metro_station,residential,7.60,55.70,high,morning,weekday,clear,metro,yes,0,176,direct,15.93
SCV20005540,commercial,residential,6.64,57.90,medium,afternoon,weekday,cloudy,metro,yes,1,897,multimodal,32.44
SCV20005541,residential,metro_station,5.91,15.30,low,afternoon,weekday,clear,metro,no,0,222,direct,10.00
SCV20005542,college_area,metro_station,4.21,21.20,low,morning,weekend,clear,uber,no,1,41,direct,258.89
SCV20005543,commercial,office_area,4.15,19.80,medium,afternoon,weekday,clear,ola,yes,0,120,direct,232.86
SCV20005544,metro_station,commercial,6.59,85.40,high,evening,weekday,clear,bus,yes,1,696,multimodal,21.31
SCV20005545,commercial,shopping_area,3.71,25.40,medium,evening,weekday,clear,bus,yes,0,321,direct,10.00
SCV20005546,college_area,residential,11.64,71.10,medium,afternoon,weekday,clear,bus,no,1,1355,multimodal,43.41
SCV20005547,airport,residential,22.54,113.60,medium,evening,weekday,clear,rapido,yes,0,36,direct,400.00
SCV20005548,commercial,office_area,10.98,50.40,medium,morning,weekday,clear,rapido,yes,0,128,direct,180.92
SCV20005549,commercial,metro_station,3.83,16.80,medium,afternoon,weekday,rainy,metro,yes,0,200,direct,11.39
SCV20005550,commercial,residential,6.96,59.50,medium,evening,weekday,clear,uber,yes,1,1162,multimodal,631.27
SCV20005551,metro_station,commercial,8.23,50.10,low,night,weekday,clear,auto,no,2,873,multimodal,194.07
SCV20005552,commercial,shopping_area,7.38,65.40,medium,morning,weekday,clear,metro,yes,1,1094,multimodal,15.23
SCV20005553,residential,shopping_area,2.86,17.90,low,night,weekday,cloudy,bus,no,1,150,direct,10.00
SCV20005554,college_area,metro_station,7.56,26.30,low,afternoon,weekday,clear,auto,no,0,102,direct,146.45
SCV20005555,metro_station,office_area,5.79,38.00,medium,afternoon,weekday,clear,auto,yes,0,46,direct,165.71
SCV20005556,residential,metro_station,3.97,21.90,low,evening,weekend,cloudy,rapido,no,0,156,direct,83.39
SCV20005557,airport,residential,39.05,134.20,medium,afternoon,weekday,clear,uber,yes,0,98,direct,1500.00
SCV20005558,airport,commercial,15.72,76.40,low,evening,weekend,clear,metro,no,1,985,multimodal,15.25
SCV20005559,commercial,residential,4.66,48.30,high,evening,weekday,rainy,uber,yes,0,84,direct,588.90
SCV20005560,residential,metro_station,4.45,24.60,medium,afternoon,weekday,rainy,ola,no,0,89,direct,240.23
SCV20005561,residential,shopping_area,6.60,81.50,high,evening,weekday,rainy,bus,yes,1,1220,multimodal,32.00
SCV20005562,metro_station,residential,5.31,64.70,medium,evening,weekday,clear,bus,no,1,1055,multimodal,16.40
SCV20005563,residential,metro_station,5.98,40.80,medium,evening,weekday,clear,bus,no,1,161,direct,31.76
SCV20005564,metro_station,residential,3.85,51.60,medium,evening,weekend,clear,rapido,no,2,1561,multimodal,121.07
SCV20005565,airport,residential,19.52,48.00,low,night,weekday,clear,uber,no,0,30,direct,752.03
SCV20005566,metro_station,commercial,3.70,29.30,medium,evening,weekend,cloudy,rapido,no,0,118,direct,97.45
SCV20005567,metro_station,residential,4.38,35.40,medium,morning,weekday,clear,uber,yes,0,83,direct,375.55
SCV20005568,commercial,metro_station,4.53,27.60,medium,morning,weekday,clear,ola,yes,0,22,direct,232.95
SCV20005569,college_area,residential,4.41,47.90,medium,morning,weekday,clear,metro,yes,2,1050,multimodal,16.39
SCV20005570,airport,residential,26.95,100.60,medium,morning,weekday,clear,uber,yes,0,78,direct,1371.91
SCV20005571,commercial,shopping_area,8.70,74.10,high,evening,weekday,clear,auto,yes,0,145,direct,329.13
SCV20005572,residential,shopping_area,13.61,65.30,low,afternoon,weekday,cloudy,uber,no,2,1564,multimodal,596.80
SCV20005573,commercial,shopping_area,7.91,25.50,low,afternoon,weekend,rainy,bus,no,1,303,direct,31.20
SCV20005574,college_area,office_area,5.25,31.50,medium,morning,weekday,clear,ola,yes,0,49,direct,297.52
SCV20005575,college_area,metro_station,8.17,63.90,medium,evening,weekday,cloudy,bus,yes,1,196,multimodal,23.72
SCV20005576,commercial,metro_station,7.81,36.30,low,evening,weekend,clear,metro,no,1,77,direct,26.10
SCV20005577,airport,metro_station,31.44,124.20,low,night,weekday,clear,bus,no,3,2500,multimodal,65.78
SCV20005578,college_area,residential,9.07,43.30,medium,evening,weekday,clear,metro,yes,0,96,direct,24.25
SCV20005579,residential,commercial,11.40,34.80,medium,morning,weekday,clear,uber,yes,0,5,direct,572.22
SCV20005580,residential,office_area,10.12,72.90,medium,afternoon,weekday,cloudy,bus,yes,1,1176,multimodal,27.39
SCV20005581,commercial,shopping_area,5.80,35.60,medium,afternoon,weekend,clear,uber,yes,0,98,direct,399.73
SCV20005582,college_area,residential,7.02,62.90,medium,morning,weekday,clear,ola,yes,2,426,multimodal,447.51
SCV20005583,commercial,office_area,8.99,42.30,medium,evening,weekday,cloudy,uber,yes,0,99,direct,518.64
SCV20005584,metro_station,commercial,4.78,23.70,low,evening,weekend,clear,rapido,no,0,56,direct,82.10
SCV20005585,residential,metro_station,5.46,26.70,medium,evening,weekday,clear,auto,no,0,127,direct,128.29
SCV20005586,metro_station,residential,3.19,61.90,high,evening,weekday,cloudy,metro,yes,1,1406,multimodal,12.77
SCV20005587,college_area,residential,3.98,17.80,low,afternoon,weekend,clear,rapido,no,0,127,direct,70.24
SCV20005588,commercial,residential,5.83,35.20,medium,evening,weekday,clear,bus,yes,0,139,direct,24.05
